task_id,user_id,descricao,status,prioridade,data_criacao,data_limite,complexidade
117273,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 3,Concluída,Baixa,2025-09-01,2025-09-01,Básica
117274,14,Resumo de Clean Code (R. Martin) - seções 1-2,Adiada,Baixa,2025-09-02,2025-09-02,Básica
117275,14,Exercícios práticos de Clean Code (R. Martin) (pág. 57-67),Pendente,Baixa,2025-09-02,2025-09-02,Básica
117276,14,Resumo de Clean Code (R. Martin) - seções 4-6,Concluída,Baixa,2025-09-02,2025-09-02,Básica
117277,14,Revisão sistemática rápida citando Clean Code (R. Martin),Concluída,Alta,2025-09-01,2025-09-02,Difícil
117278,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 7,Concluída,Baixa,2025-09-03,2025-09-03,Básica
117279,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-09-03,2025-09-03,Básica
117280,14,Resumo de Clean Code (R. Martin) - seções 4-5,Concluída,Baixa,2025-09-03,2025-09-03,Básica
117281,14,Flashcards de Design Patterns (GoF) - termos do capítulo 3,Pendente,Baixa,2025-09-04,2025-09-04,Básica
117282,14,Ler Design Patterns (GoF) - capítulo 3,Pendente,Baixa,2025-09-04,2025-09-04,Básica
117283,14,Exercícios práticos de Design Patterns (GoF) (pág. 132-146),Adiada,Baixa,2025-09-04,2025-09-04,Básica
117284,14,Ler Design Patterns (GoF) - capítulo 2,Concluída,Baixa,2025-09-04,2025-09-04,Básica
117285,14,Implementar exemplo prático inspirado em Design Patterns (GoF),Concluída,Média,2025-09-04,2025-09-04,Média
117286,14,R3sumo d3 D3sign P@tt3rns (GoF) - s3çõ3s 4-6,Concluída,Baixa,2025-09-05,2025-09-05,Básica
117287,14,Exercícios práticos de Design Patterns (GoF) (pág. 77-87),Pendente,Baixa,2025-09-05,2025-09-05,Básica
117288,14,Revisar anotações sobre Design Patterns (GoF),Pendente,Baixa,2025-09-05,2025-09-05,Básica
117289,14,Ler Design Patterns (GoF) - capítulo 9,Concluída,Baixa,2025-09-05,2025-09-05,Básica
117290,14,Ler Design Patterns (GoF) - capítulo 12,Concluída,Baixa,2025-09-06,2025-09-06,Básica
117291,14,Revisar anotações sobre Design Patterns (GoF),Pendente,Baixa,2025-09-06,2025-09-06,Básica
117292,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-06,2025-09-06,Básica
117293,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-06,2025-09-06,Básica
117294,14,Projeto mensal: estudo de caso baseado em Design Patterns (GoF),Concluída,Alta,2025-09-05,2025-09-10,Difícil
117295,14,Ler Design Patterns (GoF) - capítulo 1,Concluída,Baixa,2025-09-07,2025-09-07,Básica
117296,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-07,2025-09-07,Básica
117297,14,Revisar anotações sobre Design Patterns (GoF),Pendente,Baixa,2025-09-07,2025-09-07,Básica
117298,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-07,2025-09-07,Básica
117299,14,Ler Design Patterns (GoF) - capítulo 12,Concluída,Baixa,2025-09-08,2025-09-08,Básica
117300,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-08,2025-09-08,Básica
117301,14,Flashcards de Design Patterns (GoF) - termos do capítulo 9,Concluída,Baixa,2025-09-08,2025-09-08,Básica
117302,14,Flashcards de Design Patterns (GoF) - termos do capítulo 6,Concluída,Baixa,2025-09-08,2025-09-08,Básica
117303,14,Resumo de Design Patterns (GoF) - seções 8-8,Concluída,Baixa,2025-09-09,2025-09-09,Básica
117304,14,Resumo de Design Patterns (GoF) - seções 10-10,Concluída,Baixa,2025-09-09,2025-09-09,Básica
117305,14,Aplicar exemplo de código de Design Patterns (GoF),Adiada,Baixa,2025-09-09,2025-09-09,Básica
117306,14,Resumo de Design Patterns (GoF) - seções 7-7,Concluída,Baixa,2025-09-09,2025-09-09,Básica
117307,14,Implementar exemplo prático inspirado em Design Patterns (GoF),Pendente,Média,2025-09-09,2025-09-09,Média
117308,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-10,2025-09-10,Básica
117309,14,Exercícios práticos de Design Patterns (GoF) (pág. 171-183),Concluída,Baixa,2025-09-10,2025-09-10,Básica
117310,14,Resumo de Design Patterns (GoF) - seções 6-8,Concluída,Baixa,2025-09-10,2025-09-10,Básica
117311,14,Flashcards de Design Patterns (GoF) - termos do capítulo 9,Pendente,Baixa,2025-09-10,2025-09-10,Básica
117312,14,Aplicar exemplo de código de Design Patterns (GoF),Pendente,Baixa,2025-09-11,2025-09-11,Básica
117313,14,Exercícios práticos de Design Patterns (GoF) (pág. 104-116),Concluída,Baixa,2025-09-11,2025-09-11,Básica
117314,14,Ler Design Patterns (GoF) - capítulo 3,Concluída,Baixa,2025-09-11,2025-09-11,Básica
117315,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-12,2025-09-12,Básica
117316,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-12,2025-09-12,Básica
117317,14,Exercícios práticos de Design Patterns (GoF) (pág. 32-38),Concluída,Baixa,2025-09-12,2025-09-12,Básica
117318,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,13/09/2025,2025-09-13,Básica
117319,14,Resumo de Design Patterns (GoF) - seções 1-2,Concluída,Baixa,2025-09-13,,Básica
117320,14,Ler Design Patterns (GoF) - capítulo 6,Concluída,Baixa,2025-09-13,2025-09-13,Básica
117321,14,Ler Design Patterns (GoF) - capítulo 2,Concluída,Baixa,2025-09-14,2025-09-14,Básica
117322,14,Resumo de Design Patterns (GoF) - seções 10-11,Adiada,Baixa,2025-09-14,2025-09-14,Básica
117323,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-14,2025-09-14,Básica
117324,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-15,2025-09-15,Básica
117325,14,Exercícios práticos de Design Patterns (GoF) (pág. 224-238),Concluída,Baixa,2025-09-15,2025-09-15,Básica
117326,14,Ler Design Patterns (GoF) - capítulo 5,Adiada,Baixa,2025-09-15,2025-09-15,Básica
117327,14,Ler Design Patterns (GoF) - capítulo 11 🤖,Pendente,Baixa,2025-09-16,2025-09-16,Básica
117328,14,Aplicar exemplo de código de Design Patterns (GoF),Pendente,Baixa,2025-09-16,2025-09-16,Básica
117329,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-16,2025-09-16,Básica
117330,14,Exercícios práticos de Design Patterns (GoF) (pág. 209-217),Concluída,Baixa,2025-09-17,2025-09-17,Básica
117331,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-17,2025-09-17,Básica
117332,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-17,2025-09-17,Básica
117333,14,Apresentação de 5 slides sobre Design Patterns (GoF),Concluída,Média,2025-09-17,2025-09-18,Média
117334,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-18,2025-09-18,Básica
117335,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-18,2025-09-18,Básica
117336,14,Resumo de Design Patterns (GoF) - seções 3-3,Concluída,Baixa,2025-09-18,2025-09-18,Básica
117337,14,Exercícios práticos de Design Patterns (GoF) (pág. 138-149) 🤖,Concluída,Baixa,2025-09-19,2025-09-19,Básica
117338,14,Aplicar exemplo de código de Design Patterns (GoF),Pendente,Baixa,2025-09-19,2025-09-19,Básica
117339,14,R3sumo d3 D3sign P@tt3rns (GoF) - s3çõ3s 8-9,Concluída,Baixa,2025-09-19,2025-09-19,Básica
117340,14,Projeto mensal: estudo de caso baseado em Design Patterns (GoF),Concluída,Alta,2025-09-17,2025-09-22,Difícil
117341,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-20,2025-09-20,Básica
117342,14,Resumo de Design Patterns (GoF) - seções 4-4,Concluída,Baixa,2025-09-20,2025-09-20,Básica
117343,14,Flashcards de Design Patterns (GoF) - termos do capítulo 9,Concluída,Baixa,2025-09-20,2025-09-20,Básica
117344,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-21,2025-09-21,Básica
117345,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-21,2025-09-21,Básica
117346,14,Resumo de Design Patterns (GoF) - seções 2-3,Concluída,Baixa,2025-09-21,2025-09-21,Básica
117347,14,Exercícios práticos de Design Patterns (GoF) (pág. 46-60),Pendente,Baixa,2025-09-21,2025-09-21,Básica
117348,14,Resumo de Design Patterns (GoF) - seções 3-3,Concluída,,2025-09-22,2025-09-22,Básica
117349,14,Exercícios práticos de Design Patterns (GoF) (pág. 165-176),Concluída,Baixa,2025-09-22,2025-09-22,Básica
117350,14,Exercícios práticos de Design Patterns (GoF) (pág. 108-113),Concluída,Baixa,2025-09-22,2025-09-22,Básica
117351,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-22,2025-09-22,Básica
117352,14,Relatório semanal: síntese de Design Patterns (GoF),Concluída,Média,2025-09-22,2025-09-23,Média
117353,14,Exercícios práticos de Design Patterns (GoF) (pág. 36-45),Concluída,Baixa,2025-09-23,2025-09-23,Básica
117354,14,Exercícios práticos de Design Patterns (GoF) (pág. 191-196),Concluída,Baixa,2025-09-23,2025-09-23,Básica
117355,14,Flashcards de Design Patterns (GoF) - termos do capítulo 8,Concluída,Baixa,2025-09-23,2025-09-23,Básica
117356,14,Flashcards de Design Patterns (GoF) - termos do capítulo 4,Pendente,,2025-09-23,2025-09-23,Básica
117357,14,Implementar exemplo prático inspirado em Design Patterns (GoF),Concluída,Média,2025-09-23,2025-09-24,Média
117358,14,Flashcards de Design Patterns (GoF) - termos do capítulo 9,Concluída,Baixa,2025-09-24,2025-09-24,Básica
117359,14,Exercícios práticos de Design Patterns (GoF) (pág. 146-154),Pendente,Baixa,2025-09-24,2025-09-24,Básica
117360,14,Ler Design Patterns (GoF) - capítulo 3,Concluída,Baixa,2025-09-24,2025-09-24,Básica
117361,14,Resolver lista de exercícios de Design Patterns (GoF),Pendente,—,2025-09-24,2025-09-25,Média
117362,14,Revisar anotações sobre Design Patterns (GoF),Pendente,Baixa,2025-09-25,2025-09-25,Básica
117363,14,Exercícios práticos de Design Patterns (GoF) (pág. 171-177),Adiada,Baixa,2025-09-25,2025-09-25,Básica
117364,14,Ler Design Patterns (GoF) - capítulo 7,Concluída,Baixa,2025-09-25,2025-09-25,Básica
117365,14,Exercícios práticos de Design Patterns (GoF) (pág. 156-168),Concluída,Baixa,2025-09-25,2025-09-25,Básica
117366,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-26,2025-09-26,Básica
117367,14,Resumo de Design Patterns (GoF) - seções 2-2,Concluída,Baixa,2025-09-26,2025-09-26,Básica
117368,14,Exercícios práticos de Design Patterns (GoF) (pág. 87-100),Concluída,Baixa,2025-09-26,2025-09-26,Básica
117369,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-27,2025-09-27,Básica
117370,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-27,2025-09-27,Básica
117371,14,Flashcards de Design Patterns (GoF) - termos do capítulo 6,Concluída,Baixa,27/09/2025,2025-09-27,Básica
117372,14,Exercícios práticos de Design Patterns (GoF) (pág. 144-151),Concluída,Baixa,2025-09-27,2025-09-27,Básica
117373,14,Resolver lista de exercícios de Design Patterns (GoF),Pendente,Média,2025-09-27,2025-09-27,Média
117374,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-28,2025-09-28,Básica
117375,14,Resumo de Design Patterns (GoF) - seções 10-10,Concluída,Baixa,2025-09-28,2025-09-28,Básica
117376,14,Aplicar exemplo de código de Design Patterns (GoF),Concluída,Baixa,2025-09-28,2025-09-28,Básica
117377,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-29,2025-09-29,Básica
117378,14,Exercícios práticos de Design Patterns (GoF) (pág. 95-107) 🤖,Concluída,Baixa,2025-09-29,2025-09-29,Básica
117379,14,Flashcards de Design Patterns (GoF) - termos do capítulo 6,Concluída,Baixa,2025-09-29,2025-09-29,Básica
117380,14,Resumo de Design Patterns (GoF) - seções 9-9,Concluída,Baixa,2025-09-30,2025-09-30,Básica
117381,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-09-30,2025-09-30,Básica
117382,14,Exercícios práticos de Design Patterns (GoF) (pág. 56-68),Concluída,Baixa,2025-09-30,2025-09-30,Básica
117383,14,Flashcards de Design Patterns (GoF) - termos do capítulo 11,Pendente,Baixa,2025-10-01,2025-10-01,Básica
117384,14,APLICAR EXEMPLO DE CÓDIGO DE DESIGN PATTERNS (GOF),Concluída,Baixa,2025-10-01,2025-10-01,Básica
117385,14,Revisar anotações sobre Design Patterns (GoF),Pendente,Baixa,2025-10-01,2025-10-01,Básica
117386,14,Resumo de Design Patterns (GoF) - seções 11-13,Concluída,Baixa,2025-10-01,2025-10-01,Básica
117387,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-10-02,2025-10-02,Básica
117388,14,Resumo de Design Patterns (GoF) - seções 12-12,Concluída,Baixa,2025-10-02,2025-10-02,Básica
117389,14,Ler Design Patterns (GoF) - capítulo 2,Concluída,Baixa,2025-10-02,2025-10-02,Básica
117390,14,Implementar exemplo prático inspirado em Design Patterns (GoF),Concluída,Média,2025-10-02,2025-10-04,Média
117391,14,Revisar anotações sobre Design Patterns (GoF),Concluída,Baixa,2025-10-03,2025-10-03,Básica
117392,14,Aplicar exemplo de código de Design Patterns (GoF),Adiada,Baixa,2025-10-03,2025-10-03,Básica
117393,14,Ler Design Patterns (GoF) - capítulo 9,Concluída,Baixa,2025-10-03,2025-10-03,Básica
117394,14,Exercícios práticos de Design Patterns (GoF) (pág. 148-163),Concluída,,2025-10-03,2025-10-03,Básica
117395,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 6,Pendente,Baixa,2025-01-01,2025-01-01,Básica
117396,15,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-01,2025-01-01,Básica
117397,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 1,Concluída,Baixa,2025-01-01,2025-01-01,Básica
117398,15,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-02,2025-01-02,Básica
117399,15,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 120-134),Concluída,Baixa,2025-01-02,2025-01-02,Básica
117400,15,Resumo de Hands-On Machine Learning (A. Géron) - seções 4-5,Concluída,Baixa,2025-01-03,2025-01-03,Básica
117401,15,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-03,2025-01-03,Básica
117402,15,Resumo de Hands-On Machine Learning (A. Géron) - seções 3-5,Concluída,Baixa,2025-01-04,2025-01-04,Básica
117403,15,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Adiada,Baixa,2025-01-04,2025-01-04,Básica
117404,15,Implementar exemplo prático inspirado em Hands-On Machine Learning (A. Géron),Concluída,Média,2025-01-04,2025-01-04,Média
117405,15,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-05,2025-01-05,Básica
117406,15,Ler Hands-On Machine Learning (A. Géron) - capítulo 5,Concluída,Baixa,2025-01-05,2025-01-05,Básica
117407,15,Apresentação de 5 slides sobre Hands-On Machine Learning (A. Géron),Concluída,Média,2025-01-05,2025-01-07,Média
117408,15,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-06,2025-01-06,Básica
117409,15,Resumo de Hands-On Machine Learning (A. Géron) - seções 6-6,Pendente,Baixa,2025-01-06,2025-01-06,Básica
117410,15,Ler Hands-On Machine Learning (A. Géron) - capítulo 6,Concluída,Baixa,2025-01-07,2025-01-07,Básica
117411,15,Resumo de Hands-On Machine Learning (A. Géron) - seções 10-12,Concluída,Baixa,2025-01-07,2025-01-07,Básica
117412,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 3,Concluída,Baixa,2025-01-08,2025-01-08,Básica
117413,15,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-08,2025-01-08,Básica
117414,15,Ler Hands-On Machine Learning (A. Géron) - capítulo 12,Concluída,Baixa,2025-01-08,2025-01-08,Básica
117415,15,Resolver lista de exercícios de Hands-On Machine Learning (A. Géron),Concluída,Média,2025-01-08,2025-01-10,Média
117416,15,Ler Hands-On Machine Learning (A. Géron) - capítulo 9,Concluída,Baixa,2025-01-09,2025-01-09,Básica
117417,15,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Pendente,Baixa,2025-01-09,2025-01-09,Básica
117418,15,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-10,2025-01-10,Básica
117419,15,Resumo de Hands-On Machine Learning (A. Géron) - seções 11-12,Pendente,Baixa,2025-01-10,2025-01-10,Básica
117420,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 11,Concluída,Baixa,2025-01-10,2025-01-10,Básica
117421,15,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 28-35),Concluída,Baixa,2025-01-11,2025-01-11,Básica
117422,15,REVISAR ANOTAÇÕES SOBRE HANDS-ON MACHINE LEARNING (A. GÉRON),Adiada,Baixa,2025-01-11,2025-01-11,Básica
117423,15,Resumo de Hands-On Machine Learning (A. Géron) - seções 11-12,Concluída,Baixa,2025-01-11,2025-01-11,Básica
117424,15,Apresentação de 5 slides sobre Hands-On Machine Learning (A. Géron),Concluída,Média,2025-01-11,2025-01-13,Média
117425,15,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-12,2025-01-12,Básica
117426,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 2,Pendente,Baixa,2025-01-12,2025-01-12,Básica
117427,15,Relatório semanal: síntese de Hands-On Machine Learning (A. Géron),Concluída,Média,2025-01-12,2025-01-14,Média
117428,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 5,Concluída,Baixa,2025-01-13,2025-01-13,Básica
117429,15,Exercícios práticos de Hands-On Machine Learning (A. Géron) (pág. 59-71),Concluída,Baixa,2025-01-13,2025-01-13,Básica
117430,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 5,Concluída,Baixa,2025-01-13,2025-01-13,Básica
117431,15,Resumo de Hands-On Machine Learning (A. Géron) - seções 10-12,Adiada,Baixa,2025-01-14,2025-01-14,Básica
117432,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 11,Concluída,Baixa,2025-01-14,2025-01-14,Básica
117433,15,Apresentação de 5 slides sobre Hands-On Machine Learning (A. Géron),Concluída,Média,2025-01-14,2025-01-16,Média
117434,15,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,,2025-01-15,Básica
117435,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 6,Concluída,Baixa,2025-01-15,2025-01-15,Básica
117436,15,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-16,2025-01-16,Básica
117437,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 11,Adiada,Baixa,2025-01-16,2025-01-16,Básica
117438,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 11,Adiada,Baixa,2025-01-16,2025-01-16,Básica
117439,15,Aplicar exemplo de código de Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-17,2025-01-17,Básica
117440,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 1,Concluída,Baixa,2025-01-17,2025-01-17,Básica
117441,15,Flashcards de Hands-On Machine Learning (A. Géron) - termos do capítulo 7,Pendente,Baixa,2025-01-17,2025-01-17,Básica
117442,15,Revisar anotações sobre Hands-On Machine Learning (A. Géron),Concluída,Baixa,2025-01-18,2025-01-18,Básica
